Charging Duration (hours),State of Charge (Start %),State of Charge (End %),Charging Rate (kW),Energy Consumed (kWh),Battery Capacity (kWh),Charging Cost (USD),Distance Driven (since last charge) (km),Temperature (°C),Charger Type,Electricity Price (USD/kWh)
-0.7732735645623114,0.2731687465238919,-0.4678395543054671,-0.3119648069713912,-0.9149073562675331,-0.23262349126809756,-0.7242305647043734,-0.575128406472122,-0.7153433479828004,0.0,-0.9954069095676942
-0.2534598989396416,0.2345234472197033,-0.28573535792132687,-0.5367151581202503,-0.6980948652725341,-0.12816659445812284,-0.4050995682756985,-0.5584937458603695,-0.4578648607049027,0.0,-0.9972456736729507
-0.24947360157604037,-0.6824091576178439,-0.3687778801608216,-0.5630787286833598,-0.18165212100747785,0.028518750756839184,-0.8015831738922538,-0.8954765830237954,-0.479077420944835,0.0,-0.9996627400175225
-0.5677152298226995,-0.524883171333646,-0.3098268352085205,-0.21196116728984937,-0.15269867744883647,-0.36841745712106466,0.096135712145341,-0.6270435756017204,-0.7348563155882575,1.0,-0.9982063721683287
-0.08985101851903876,-0.8594841215873531,-0.2745849183770924,-0.23027392681113013,-0.30416035090192084,0.028518750756839184,-0.8221401380143517,-0.868682704684924,-0.40633592785779094,0.0,-0.9996419218525665
-0.9999999999999999,-0.5878678216560356,-0.36837677311024575,-0.11175412147479691,-0.0184355063742091,-0.23262349126809756,-0.2059148961817795,-0.7254453382147433,-0.5061653740032249,1.0,-0.9988799630110629
-0.04209840093576944,-0.5141315174781583,0.24167058412100229,-0.9543610458912084,-0.765498315017417,-0.36841745712106466,-0.2788602515377182,,-0.846984228422094,1.0,-0.9957073714993564
-0.38476073603823446,0.33562841644247343,-0.3510894873489234,-0.04087708030206727,-0.7529048864267509,0.028518750756839184,-0.7969828023756708,0.18624151062216754,-0.8129121606364859,1.0,-0.9988273313588314
-0.5272551574938258,-0.7876657906034934,-0.42416491413371626,-0.9333028535196202,-0.23346818953659199,0.028518750756839184,-0.02896079536719931,-0.5209491201636929,-0.33972230567562517,1.0,-0.9982422296881464
-0.6586911444437769,-0.17791192558034663,0.002494073704993216,-0.5145432389903746,-0.825499984760588,-0.12816659445812284,-0.6503318072345652,0.4230299569662661,0.10685950456881921,-1.0,-0.9971738976642338
-0.4308838551158015,-0.20469725161859553,0.08618421299357326,-0.24507172460469107,-0.810008546840886,-0.12816659445812284,-0.6641494800286873,-0.1618668770166093,-0.4523548594966357,1.0,-0.997505272167536
-0.5021764396074728,-0.8447462724245209,-0.4182258804737692,-0.614498363651135,-0.6544004633590921,-0.12816659445812284,-0.4980327642661898,0.0824253733212259,-0.7934069936787401,0.0,-0.9979673310990453
-0.10399617660424165,-0.5500817035271932,-0.22218875203695665,-0.825023380238219,-0.3356963320501267,-0.9516118456790037,-0.1988655592077594,0.05802540459562233,0.04796251523864414,1.0,-0.9983242436157423
-0.09013044160455008,-0.17774009588751105,-0.038854404240702634,-0.6845962248073595,0.3636217590501398,-0.36841745712106466,-0.49748256117048206,-0.5054221231806169,-0.5457399372141453,1.0,-0.9994939100284717
-0.8789842253135969,0.3365259095608044,-0.3587072168441675,-0.5978218144857501,-0.07547499851867012,-0.36841745712106466,-0.4254404269205906,0.2028053868866979,-0.932203185550888,0.0,-0.9991391496099766
-0.6515004184229785,-0.7129230228870405,0.028691499626638306,-0.6641175357030168,0.0135414757715977,-0.5394496224898714,-0.6685006037194314,,-0.6609271197810759,1.0,-0.9995483155118038
-0.8780089400569695,-0.6406148789424095,-0.044992546471872785,-0.6040466994117484,-0.18331240898308598,-0.36841745712106466,-0.4451598636563868,0.3914144340170851,-0.40398802096292785,-1.0,-0.9990572050792162
-0.25960114252183797,0.37114344513456143,-0.2558244544296471,-0.8105709860522949,-0.055597780979675715,-0.36841745712106466,-0.39145999551748356,-0.3028491767551036,-0.8579098543807514,0.0,-0.9991076779560812
-0.5381481278687977,-0.6286767404341727,-0.39516786696618267,-0.32673559521044837,-0.9246989228890427,0.028518750756839184,-0.28572008904761326,-0.5236271374206651,0.14014719171890933,1.0,-0.9868002512822701
-0.8892038904283499,-0.18350480517018064,-0.12033020087610835,-0.5645779647449611,-0.29347033294903213,-0.4937657332930344,-0.5518354002032568,-0.42072376128303646,-0.745110456428684,0.0,-0.9991174036583816
-0.3979324845981632,0.07193286223725281,-0.42533878619196064,-0.47327164330118543,-0.49253108015830216,0.028518750756839184,-0.5366546581862166,0.29132837580948934,-0.04867722667774488,1.0,-0.9987247564784245
-0.39082502978080114,-0.2788962877946646,-0.19136420262377285,-0.09204533712847573,-0.25558291370324215,-0.4937657332930344,-0.05404845701258376,-0.3017702893082185,-0.14530418092183772,-1.0,-0.9982363445881488
-0.3573703000498206,-0.466956044338556,0.022423241088369794,-0.4365808713146464,-0.47283181673694186,-0.12816659445812284,-0.621916179613461,-0.5354160453398676,-0.4259648069848043,-1.0,-0.9989969212720661
-0.7786554332973447,0.4112020357951849,-0.339945273978437,-0.19807643095848937,-0.44187192656351826,-0.36841745712106466,-0.7994996125716609,-0.04567600147691342,-0.49798849932470235,1.0,-0.999494064292107
-0.5283494825591619,1.0,0.05176319831201792,-0.3844382591070974,-0.6155844694338821,-0.4937657332930344,0.06678038084093862,0.48474117759483715,-0.5621736441269176,1.0,-0.9961391296416622
-0.8914334190948091,-0.41841783944502886,0.020119521803907636,-0.2539151964992492,-0.1171816668564215,-0.4937657332930344,-0.4006694511126797,-0.7190552792417195,-0.4519294478440663,-1.0,-0.9990589688745424
-0.023958169460315037,-0.8603772937998553,-0.26686335081586754,-0.10993985633671277,0.007571725662650186,-0.4937657332930344,0.0288012730548739,0.23848847338214507,-0.07788299469162341,0.0,-0.9985863293228645
-0.36294434878317383,0.19795590552670128,-0.0034271158342293884,-0.891306608602487,-0.19939406431157736,-0.36841745712106466,0.06343922020847459,0.336417548314613,-0.2564378162696592,0.0,-0.9981576295660913
-0.4121028846447441,-0.5977718473803879,-0.43262146065695706,-0.6219600738766042,-0.36555767606906486,-0.36841745712106466,0.41331171149270896,-0.19537202183920255,-0.6609042250189348,-1.0,-0.9969078604644775
-0.717410019115001,-0.6273100667425777,0.04828794029689698,-0.36608862242998463,-0.13931575240802507,-0.36841745712106466,0.07619496458083819,-0.613005625017476,-0.7217354035474135,1.0,-0.9982665659709398
-0.8781609822839027,0.28638143266683347,-0.31251330125407584,-0.8062136229742645,-0.09715553416431111,0.028518750756839184,-0.189997436868363,0.42734462368816706,-0.4155881220166604,-1.0,-0.9987567329405828
-0.5439561464054856,0.42626143800319016,0.014637239952004943,-0.6948608678083619,-0.11439242459992927,-0.12816659445812284,-0.5748438935690692,-0.8276736747027551,0.06817570866773481,0.0,-0.9993345486321499
-0.6464159651674826,0.3104863625748042,-0.37481304743794563,-0.19846886486897763,-0.8632672076051099,-0.23262349126809756,-0.06646638097211965,-0.5761471041967468,-0.2523998526265008,1.0,-0.9904967359654174
-0.7499822642289805,-0.048539581830435385,-0.3697715797610317,-0.6347680405200382,-0.5957778221293206,0.028518750756839184,-0.47768631303811104,-0.2240684022939854,-0.05025436517912418,1.0,-0.9981939775143277
-0.3679908061550393,-0.3229097013180019,-0.13153638875993534,-0.3938411414274241,-0.1845893959920054,-0.12816659445812284,-0.7524491887086792,0.43211002836184464,-0.9483710570451238,0.0,-0.9995779694288036
-0.4646147520684195,-0.5869612743750531,-0.0009843925969306166,-0.23079899942337045,-0.6212928092857646,0.028518750756839184,0.07502402847225054,-0.4698119851135458,-0.4297769301059261,1.0,-0.9960506769522709
-0.36575208530104786,-0.08304754510877643,-0.25204380100838064,-0.15600826733112816,-0.5620721949752021,-0.23262349126809756,-0.7944398915229953,0.4004749883153025,-0.37675896495655187,0.0,-0.9993356019943181
-0.5600077308483664,-0.5545738018952977,0.08465863911543647,-0.3967592890846404,-0.04010453080216403,-0.20537613900318386,-0.7311725055956486,0.13919921015165593,-0.6824811623662663,-1.0,-0.9996128095143711
-0.08388678471490085,-0.6518625262942229,-0.42974933340415267,-0.05895565695178839,-0.6458894339466745,-0.23262349126809756,0.0475555241298915,0.18856061351314835,-0.1457260543223623,1.0,-0.9958832615643773
-0.1523288670749341,0.40571146946400294,-0.131837424003878,-0.7535118138342836,-0.9094252348183807,-0.12816659445812284,-0.5201422047467362,0.1522800677956473,-0.7156721324848897,0.0,-0.9925795368923518
-0.4915061768550648,0.28340484334426486,0.0020829451608619376,-0.24202234673029022,-0.44485735524101855,-0.4937657332930344,-0.7829357796814624,0.2134910345117278,0.13360075744986843,0.0,-0.9994499367861055
-0.58933616129318,-0.8038747826710833,-0.14427650418026605,-0.751738052461778,-0.6058905565465342,0.028518750756839184,0.03175052579991977,0.08971056311698233,0.08897260468538071,-1.0,-0.9963573723291648
-0.6956828067600185,-0.11474187970662175,-0.22769731988036623,-0.034232033423393426,-0.8641156573489691,-0.36841745712106466,-0.3869281147427348,-0.060441636951620414,-0.3430956107062793,1.0,-0.9936938829661154
-0.26341915202999255,-0.4608072804722595,-0.04471248222894775,-0.03264525138710783,-0.39979221784754915,-0.4937657332930344,-0.10509706959345688,-0.21820579051589561,0.07331554512063532,1.0,-0.997927546817357
-0.49268183387274067,-0.20394592159037328,-0.34320821245207467,-0.7841314607632024,-0.677332596287042,-0.4937657332930344,-0.1627479663462691,0.32134477961836705,-0.4056749382410791,1.0,-0.996383733607105
-0.15415132021425393,0.21364040079288382,-0.49009481305421376,-0.500844518987129,-0.6964212817338549,-0.36841745712106466,-0.6905769732946692,-0.70162442149096,-0.37230990397041985,1.0,-0.9985625045350713
-0.8759912352385709,-0.42398536172763357,-0.12638373157269667,-0.8967346906788927,-0.3078440519773813,-0.12816659445812284,-0.013179286519985567,0.1269823905177141,-0.7403456525972751,-1.0,-0.9980204355718548
-0.5923830491623641,0.36161029027204816,-0.016204409506510142,-0.42138389812683885,-0.10367449997971123,-0.5080039264948722,-0.7350914209742139,-0.7552699076728646,0.15034177989057051,1.0,-0.9995904483514968
-0.8054176728018011,-0.5065800795297596,-0.3232881116687182,-0.5007744494140354,-0.2591714037274089,-0.12816659445812284,-0.1449764967191728,-0.944973854795595,-0.3248277267077924,0.0,-0.9983978262052422
-0.6149405086944997,0.4257371732323645,0.05689369336572048,-0.70586106702781,-0.3053728274717171,-0.23262349126809756,-0.4721960953854356,-0.8242259160408456,0.03221777037779061,1.0,-0.9989431888733279
-0.417491409050764,0.14977677147125812,-0.8695375046074586,-0.5427824446035274,-0.6304984286549161,-0.4937657332930344,-0.14743184635791584,-0.8911665277577546,-0.37609662378958325,1.0,-0.9967857024936245
-0.6085083876980852,-0.37117917389490884,-0.11272790475630079,-0.6913511483249363,-0.9827724031479859,0.028518750756839184,-0.31787803720630414,,-0.9004832588073133,0.0,-0.9462621223379768
-0.6600765053680342,-0.5554232267441939,-0.05029871437334266,-0.06412995645776676,-0.2675456730316145,-0.23262349126809756,-0.1268807052964248,-0.9546974343685437,-0.4048404369765203,0.0,-0.9983451300304059
-0.5453562955563389,0.22447715834919424,-0.046924269618834114,-0.3423932979552896,-0.7814902245535025,-0.12816659445812284,-0.19395599652782947,0.4124227714105395,0.059763534054788736,-1.0,-0.9948556598419391
-0.5580465793171523,0.20937579151696695,-0.1302074873615624,0.2032162905096757,-0.8260768670399864,0.028518750756839184,-0.6150443196684565,0.28993932977010384,-0.6440556721182118,0.0,-0.9968840956318226
-0.8263648497386438,0.36583768572970476,-0.1297624228598182,-0.49964178154817107,-0.8998260132123053,-0.4937657332930344,-0.5063856570710773,-0.7406688111941833,-0.09448702536200515,-1.0,-0.9930983595444686
-0.06059417174656467,-0.2346918175747612,-0.22824714898879284,-0.0018415215648326377,-0.14717377112158592,-0.36841745712106466,-0.5654302318783277,-0.7989092085238634,-0.4521753544268241,0.0,-0.9992931595928822
-0.12347243221032012,0.5227315661535463,-0.3090033394179733,-0.13480209444685376,-0.07991811333902321,0.028518750756839184,-0.567712846895412,-0.18212703615317016,0.18237227407031376,0.0,-0.9993492410743535
-0.5834277302698647,0.22106791062620346,0.03633986180354776,-0.2843734961154789,-0.3887513078225098,0.028518750756839184,-0.32710773402348114,-0.013133609987274975,-0.704908115768789,-1.0,-0.9984684227262344
-0.5248020160421971,0.009348634076204787,-0.12077931785965457,-0.8849983394931189,-0.27935914918317284,-0.4937657332930344,-0.8191364233950984,-0.36856111767447575,-0.014983872642323703,0.0,-0.9996489339407804
0.6130607365566096,0.3128998239423295,-0.021461747262526476,-0.7702828157601516,-0.8202234906814792,-0.4937657332930344,-0.3984051471763417,-0.16853821939232994,-0.5825434841140411,0.0,-0.9953199810972382
-0.27482692921688634,-0.13705872551044507,-0.030091287169187186,-0.9563135427303369,-0.02526409543232455,-0.23262349126809756,-0.16475596650412005,,-0.6679187291789401,1.0,-0.9988134990348725
-0.6175961676187823,-0.6706363542056754,-0.09387272134636537,-0.2582833879001646,-0.7301371587146893,-0.4937657332930344,-0.091855207228973,0.02711645403661711,-0.5836063862644635,-1.0,-0.9953114896921447
-0.5887266761230849,-0.2831213372917425,-0.47623372852384793,0.009272886884821974,-0.5268927109833692,-0.23262349126809756,-0.7929255038866297,-0.7187173011154682,-0.5803849625416447,1.0,-0.9993815344826823
-0.5048580360663821,-0.07718786843172909,-0.12919363827228714,-0.7985323191155205,-0.5835553362672152,-0.36841745712106466,-0.6691141341174418,-0.5693212952990708,-0.9724485374507346,0.0,-0.9988838989961257
0.0280563906621647,-0.7578441655576661,-0.4176382652016676,-0.6643859321951676,-0.15249083743832859,-0.12816659445812284,-0.05453082190523617,0.2938284090767662,-0.45047176347432855,1.0,-0.9984531927397117
-0.3530324477990391,-0.6219924617531092,-0.2268594238217302,-0.44916210041901317,-0.4543395269259046,-0.12816659445812284,0.06517482736943614,0.20305921411706307,-0.7952019735580196,1.0,-0.9972869283136492
-0.19084882490522737,-0.3681090453395389,-0.348377564620599,-0.9513089626125363,-0.5488636005539815,-0.23262349126809756,0.014278563316985293,-0.24868474579259459,-0.3152126660397251,-1.0,-0.9968725974824101
-0.26810569980690224,-0.5480458909238897,-0.028798711384768083,-0.8638884063685551,-0.8413550887590842,-0.3810642599395988,0.07109775329195522,0.2829721073534748,-0.24399533054896383,-1.0,-0.9906082302232121
-0.05720321443334975,-0.05054749819267301,-0.2434065382850107,-0.13069993416139758,-0.36624180048453914,-0.12816659445812284,-0.7099057176353609,,0.05542792782602557,1.0,-0.9993601540383587
-0.7711598577068298,-0.5576772293587868,-0.06246997276682964,-0.03438726398071135,-0.6536459034927654,-0.4937657332930344,-0.7029411586601375,0.23814519297416115,-0.19878971801096756,1.0,-0.9987908552625153
-0.4334325103351021,-0.1286524214699284,-0.38359831087200125,-0.4513278592245802,-0.2827366469003595,-0.36841745712106466,0.08409822796774424,0.23286884248553807,-0.8485926959672888,1.0,-0.9979022193327538
-0.7424630829450484,-0.5888520381831229,-0.34524870078718717,0.00019465521379791184,-0.08794496527669038,-0.23262349126809756,-0.5658461131078454,-0.2523313767574067,0.15916833165634248,0.0,-0.9993405595020429
-0.36174991390751965,0.4009516785297149,0.12236020168896311,-0.9778305625065018,-0.13079605034564568,-0.12816659445812284,-0.6038789528157198,-0.657773309721875,-0.2233581251853468,-1.0,-0.9993680339082586
-0.8133063062001822,-0.023779698672911076,-0.11484138828975043,-0.7317628585960341,-0.8210420728363412,-0.23262349126809756,-0.7693556610777595,0.045191789255839554,0.11601542469176795,0.0,-0.9981637156813998
-0.05068873132092011,0.24272375807402646,-0.433219167092754,-0.34567889382112527,-0.5825766696291907,-0.2676636923817315,-0.05543097056817292,-0.057652069982214726,-0.39905600106663097,-1.0,-0.9968505378856002
-0.2572685479053093,-0.5742098099444151,-0.5121562917843328,-0.5005727641307196,0.04362943485692106,-0.36841745712106466,-0.48002277693280515,-0.7662741821875297,0.031382597213014285,-1.0,-0.9993114049633928
-0.675694801628252,-0.0615102866600068,-0.2720109926187334,-0.5562431873788074,-0.6508455367440102,-0.4937657332930344,-0.14223494284598037,-0.03596048502006721,-0.05541200812336222,0.0,-0.9965772999448202
-0.6371815769250129,0.5280092747932297,-0.4154605920902392,-0.28119164918373585,-0.15426362132047677,0.028518750756839184,-0.5965446627460942,-0.3056143877026406,-0.6020614264592697,1.0,-0.9993381091541435
-0.14839257454919286,0.21276605365166934,-0.44225980516485663,-0.20139334518460938,-0.45410176894054366,-0.23262349126809756,0.023233936529361676,-0.7417770018778246,-0.8200512291005242,-1.0,-0.9973945497186676
-0.3581263209776334,0.28763585888541776,-0.3077285332081642,-0.6183662489078084,0.00401982899532638,-0.23262349126809756,0.02622303756920985,-0.34476513154268984,-0.3031721638823582,-1.0,-0.9985848416339572
-0.5346426658043913,-0.8038263476267014,0.004304312027029855,-0.329016368922308,-0.7391072005337171,0.028518750756839184,-0.12008907143806835,-0.9589938459562908,-0.21534577994540982,-1.0,-0.9952999285726307
-0.023853632685197912,-0.7178949280562548,-0.3196604044747259,-0.5209736302885273,-0.6707457902053832,-0.5263897473794312,-0.1247460788097664,0.45103513150616226,-0.9511582493561545,1.0,-0.9962964431867712
-0.7309426709558633,-0.1901842097359837,0.15238257503132813,-0.9363911178173495,-0.645169832456638,-0.4937657332930344,-0.04051620508167719,-0.7133343652049378,-0.2540581067262376,-1.0,-0.9962352750485665
-0.23708799073350761,0.0073319859462894765,-0.3204607743780904,-0.19244748399200085,-0.6039382213306256,-0.4937657332930344,-0.7987340961077576,-0.482243052821703,-0.12031281593051235,-1.0,-0.9992790345915902
-0.1254079509692605,-0.35538677672658914,0.03200213292036014,-0.12330385131212673,-0.7989874668331578,-0.12816659445812284,-0.11322321556393089,-0.14043389777041404,0.11473336413251256,0.0,-0.993852656534904
-0.22325593869325167,0.23648213309649435,-0.20985664235555013,-0.7955116827868581,-0.4047269355014018,-0.36841745712106466,-0.6715098420097592,0.39101299735365447,0.16091305729342398,0.0,-0.9992285724030971
-0.22144603112754602,-0.20389697654624517,-0.3106985106776011,-0.37935714261097075,-0.20870714633713028,-0.4937657332930344,-0.67697851395696,-0.12186707527895835,-0.5804808727734637,1.0,-0.9994325210751718
-0.8555306924732304,-0.08644641029086764,-0.3249586439769745,-0.787317818197568,-0.9263512723204155,0.028518750756839184,-0.2670687290046462,-0.5895428909997046,-0.194600988849285,-1.0,-0.9861578222916745
-0.8194502635986732,0.33278397989982955,-0.19378125673553936,-0.0448450855978354,-0.5736236630219237,-0.12816659445812284,-0.7892790470597923,-0.2851286717445326,-0.3351683242835086,1.0,-0.9993004908041718
-0.3701529480828193,-0.7776517686858961,-0.34949323505062224,-0.3704396721200328,-0.1929338625011312,-0.36841745712106466,-0.6907519064970782,-0.721215881927415,-0.9700639851013559,0.0,-0.9994675240151997
-0.7396004599215013,-0.29033693613878975,-0.026266797641392614,-0.2918397598566287,-0.45420423989121317,-0.12816659445812284,-0.798474594384575,-0.253224215793884,-0.23709405547484974,-1.0,-0.9994797318700352
-0.6286907200198409,-0.03056630493524315,-0.3640620120928434,-0.9282949093853083,-0.45388948560347164,0.028518750756839184,-0.6160958950976538,-0.8479100282861649,-0.3128461129918682,-1.0,-0.9990173894108445
0.014431637646983964,-0.3374727686638973,-0.4963538238697903,-0.3568238696816707,-0.6103351754726534,-0.12816659445812284,-0.3871844107810799,-0.09927352021867986,-0.5488641368456666,1.0,-0.9978044828980299
-0.8443418515522093,-0.5670855957227088,-0.4105842385640811,-0.35786007053705426,-0.045028571651615334,-0.2906488209860547,-0.19501848411880973,-0.24471667713111733,-0.6373876356003496,-1.0,-0.9988325942272195
-0.8134999495433298,0.16211652437439628,0.004346288488330519,-0.5034500423514449,-0.18680442083246585,-0.12816659445812284,-0.22387212238449805,,-0.5611154754092147,-1.0,-0.9986759814422067
-0.4105857047780248,0.18880046025137354,-0.31986542934232876,-0.2764121729012252,-0.8341442492020738,-0.4937657332930344,-0.12126670182907329,-0.0044027206224594995,-0.1403726993214156,0.0,-0.9926184002183067
-0.018214444969383514,-0.22184755631858455,-0.21006887431196564,-0.16897590812202412,0.036963544326209075,0.028518750756839184,-0.2290367078341251,-0.5492145825523619,0.1426749137211657,1.0,-0.9989714087465165
-0.03460844983502931,0.055445021298873964,-0.3050610917938188,-0.22756230542827804,-0.14665668232035767,0.028518750756839184,-0.29057993318704933,-0.3349999242984554,-0.7163347936009177,0.0,-0.9988472173128683
-0.5200412964152025,-0.5640370398757817,-0.1707962591054455,-0.42262726423694463,-0.510604951575309,-0.12816659445812284,-0.7072793223433298,-0.7742691799952724,-0.5957276708100183,1.0,-0.9991601407440429
-0.4887142709400587,-0.5082993075923211,-0.033059656968825735,-0.8758393896936942,-0.053188054477736335,0.028518750756839184,-0.7783684465059988,0.27737763713569197,-0.8232736794515987,0.0,-0.9996763597726546
-0.7928518871559949,-0.7394174828293001,-0.13524485989725077,-0.14380495553615824,-0.1365494143936522,-0.36841745712106466,-0.4229707602421341,-0.6018427237311115,-0.29234035823785803,1.0,-0.9990733615833112
-0.4434356705450454,0.39406375743302746,-0.2925029758024362,-0.32383080473650483,-0.43729549736652773,-0.9745119243293072,-0.8297123660059531,-0.6799675412902345,-0.8768826591308354,-1.0,-0.9995726713838862
-0.37407277030111796,-0.65757635848214,-0.28825989552651177,-0.7298754594194895,-0.561709014912974,-0.36841745712106466,-0.5627817225669884,-0.8930178847373311,-0.09390541539931152,-1.0,-0.9986041372358064
-0.28008135964084524,0.118518957241176,0.02023838462690719,-0.8120642044522428,-0.38938055430858687,-0.36841745712106466,-0.5483431672834167,0.11667110838365402,0.17235052042643006,1.0,-0.9989688199212614
-0.07272039358055982,-0.19373670453086733,-0.19493968958496122,-0.677409673773709,-0.021049328249346577,-0.4937657332930344,-0.18763140915066734,-0.8509888052191243,-0.48812837058568964,1.0,-0.9988510512704931
-0.7737671726239711,0.024663083350993542,-0.04700049600390721,-0.49653691932818667,-0.2931014553058936,0.028518750756839184,0.14616627526025927,0.03803525208726288,-0.6318059159610067,1.0,-0.9977496161485745
-0.22746269539057384,-0.6326399538286069,-0.39912354326760113,-0.24954475184155167,0.004692134043839058,0.028518750756839184,-0.08418241309146213,-0.7089685975921893,0.3464103892629553,1.0,-0.9987381094412983
-0.3728540239220197,-0.3450560683276973,-0.3322544276417201,-0.6435033141685376,-0.9268152576124349,-0.36841745712106466,0.5798951517234756,-0.3672317692036675,-0.6188347861961009,-1.0,-0.9701512989699936
-0.659944201576252,-0.6246695286194086,-0.9131625049055963,-0.6997841946651238,-0.6527770170963451,-0.4937657332930344,-0.47797469271601,-0.6088876247579168,-0.3881893170464326,-1.0,-0.9978969057076921
-0.6288613816066073,-0.04990432613726359,-0.44247070897501195,-0.1370938577113866,-0.9102703237705687,-0.4937657332930344,-0.3226151873094647,-0.3909005559840927,0.17839904795815031,1.0,-0.9894773109936464
-0.6895926784450122,-0.8009714247494689,-0.06519907689475324,-0.34996396810049635,-0.7170021532723647,-0.31052722811172795,-0.14412221556047344,-0.3834524749182987,-0.8840638022477222,-1.0,-0.9957848783530098
-0.15739137065195274,-0.12963066966433634,-0.46044232778663163,-0.1787217472426671,-0.9011280012670597,-0.23262349126809756,0.048825902718383496,0.5015914064303955,-0.10700318299443501,1.0,-0.9852670040275385
-0.8462498332527265,-0.24864266959009296,-0.0018750826957156796,-0.46729544696541114,-0.34951306261333515,0.028518750756839184,-0.8530300940414713,-0.703945503643981,0.13322506898294784,-1.0,-0.9996818158116167
-0.5987882908818756,0.2919263969816306,-0.4742391074193315,-0.08403557093272351,-0.04352575326379793,-0.12816659445812284,-0.8436594854846697,,0.013347447659520117,1.0,-0.9997743780942399
-0.8068499152010941,0.238772321782027,-0.016536241129047502,-0.7351701472786579,-0.06592520162600257,0.028518750756839184,-0.6804228945284272,-0.7542264758122323,-0.7851990444717163,1.0,-0.9995264295228358
-0.8403122548914606,0.3258462873579333,-0.47109970760473374,-0.763046476043064,-0.5243059991711985,0.028518750756839184,-0.7269186782341522,-0.3778312011417123,-0.9231567829552929,0.0,-0.9991927700587908
-0.11531163473849115,-0.20610912344250665,-0.48995486411372224,0.007559504156457564,-0.29887082499377415,0.31348002775658546,-0.5654777832018707,0.07734300302766739,0.009462676029275308,0.0,-0.9991374672668561
-0.8711601928094078,-0.04879848364525918,-0.29808252755956866,-0.8845289329965775,-0.9250862590832646,0.10615064166517518,-0.41113439122663364,-0.3033188784541885,-0.339623269647035,1.0,-0.9890357702572852
-0.21085949588635788,0.19671336626411673,0.05298996197781025,-0.9546732076306063,-0.8726450145338521,-0.36841745712106466,0.13907457191396433,-0.2131591520639129,-0.42201140334087645,0.0,-0.9875714550536586
-0.5888248618144417,0.15130938658009008,-0.33163206017381675,-0.17542614799096135,-0.4820206598494794,-0.12816659445812284,-0.38160727988815324,-0.7374992460160108,-0.7743849019727344,-1.0,-0.9983362293552953
-0.37310576069132795,-0.8573232901103955,-0.21458776361370246,-0.2350759790521244,-0.16179005991359607,-0.12816659445812284,-0.8132343389826507,0.48354880504290687,-0.412500904744949,1.0,-0.9996903166610983
-0.02845601006271259,-0.40927950467244945,-0.17064157693701143,-0.7221735462041863,-0.041976180876782454,-0.12816659445812284,-0.7043549169933185,-0.9344599009816597,0.07628151788125825,1.0,-0.9995732287289861
-0.1053517418879476,0.040621489768439156,-0.16412430313262183,-0.25335733875654465,-0.7233502553942046,-0.36841745712106466,-0.2693376622169895,-0.01151915135345849,-0.8283660080103299,1.0,-0.996314406658687
-0.369638773363133,-0.010727003155528214,0.05952361742661183,-0.3163801561243291,-0.22801080434905352,-0.36841745712106466,-0.4527155898643347,-0.858366119255622,-0.8425340982916295,0.0,-0.999015423948413
-0.38645232323810286,-0.7490453006378992,-0.115988550030522,-0.22592531245926595,-0.14400581146292213,-0.36841745712106466,-0.04836282449970786,0.2728332827949824,-0.3354983201545955,0.0,-0.9984586651159326
-0.9298119951373907,-0.03026622935929124,-0.3326024484593463,-0.29821097815193875,-0.04720728206086633,-0.12816659445812284,-0.08067896685429599,-0.7855155846446473,-0.5133702941113151,-1.0,-0.998663568632034
-0.1389224382907268,-0.1372136456462637,0.010902634673320533,-0.7587614579777018,-0.2442341836121399,0.028518750756839184,-0.5962115455241324,0.24862922443399782,-0.16625760023976888,0.0,-0.9992571235405147
-0.21787342878237959,0.4812553932485688,-0.27547910403921394,-0.01621340138348426,-0.11469554173381413,-0.46940379175361546,-0.6868624697723082,0.03236630386908712,0.027018128091539473,0.0,-0.9995096798144536
-0.27077874585396955,-0.7771442683832099,-0.2615634679805787,-0.85687984877543,-0.7242350210453441,-0.23262349126809756,-0.7527846047099376,-0.21417124739884774,0.10914126694751047,-1.0,-0.99872861733775
-0.5553213204106842,0.43976096116159047,-0.009860331858446036,-0.5693757990767065,-0.7841376417147742,-0.36841745712106466,-0.3110725352210332,-0.29683998646815246,0.20714926010284707,1.0,-0.9955429344777944
-0.38862204085855645,-0.7293848289912777,-0.48287718915406086,-0.7843228306197629,0.028445636827566068,-0.4937657332930344,-0.14744494488407722,-0.9055506770345083,-0.6324963884431263,1.0,-0.9988528169541122
0.012250974236757806,-0.1760530146239334,-0.2407985496902858,-0.3741753844437008,-0.4933552691037618,-0.12816659445812284,-0.36316723673840456,-0.42288509001932906,-0.6957576238787586,-1.0,-0.9982483258939627
-0.7426356309106253,-0.8203302632733862,-0.32008360666736624,-0.12582672393329575,-0.6514854191513814,-0.12816659445812284,-0.0645564907022611,-0.8439150710193648,0.15359874548700692,0.0,-0.9962624213312453
-0.32350653392511,-0.02094621690455889,-0.014969475437353275,-0.8847084456901517,-0.6980604152664949,0.028518750756839184,-0.8625480099649024,0.1546904082264977,-0.6341890957790598,-1.0,-0.9993429713793154
-0.712884103998705,0.39793416549320737,-0.4032760931851135,-0.37618628095539897,-0.18519466139448548,-0.12816659445812284,0.014106236445496023,0.025714536688815626,-0.4812779656797095,-1.0,-0.9982738601819572
