0,1,2,3,4,5,6,7,8,9,10
0.1326943,-0.78461146,-0.28535587,-0.9712047,-0.8554569,-0.5211712,-0.6346845,0.12546268,-0.6628007,-0.57577217,0.99959713
-0.16960987,-0.44819748,-0.2821626,-0.20395648,0.113583386,-0.80933666,-0.026890475,0.52163976,-0.5425511,-0.5658819,-0.8174991
-0.37886125,-0.70551467,-0.18066356,-0.2388189,-0.88328534,-0.8564225,-0.26827785,-0.64225197,-0.25174984,-0.451244,-0.38757244
-0.22484753,-0.48229858,-0.13820425,-0.22680382,-0.29841304,-0.7519579,-0.088578925,-0.2967337,-0.3647855,-0.82124287,0.010994796
0.04725383,0.008783834,-0.7938243,-0.46347728,-0.38110873,0.41987494,-0.29250714,-0.59999853,-0.19319415,0.17025465,-0.99992114
-0.38515052,-0.3361562,-0.6070984,-0.110842146,-0.30983797,0.19577399,-0.14749347,0.0038260631,-0.5659493,-0.68856037,0.8256369
-0.015642101,-0.34374276,-0.25962675,-0.29494607,-0.77257735,-0.5455052,0.08595469,-0.46827403,-0.06034614,-0.68856454,-0.80996597
-0.48782033,-0.9141815,-0.8224425,-0.79926884,-0.9072228,0.2719837,-0.19138305,0.37152898,-0.07825534,-0.78105134,-0.03179398
0.15971415,-0.5285385,-0.40661362,-0.7011128,-0.31924596,-0.10766515,-0.29371592,0.13157444,-0.4279482,-0.12220609,0.98261476
-0.1039663,0.08931926,-0.6406293,-0.64555955,0.07526379,-0.8091299,-0.506983,0.32948908,-0.13617042,-0.5359033,-0.26227605
-0.25702518,-0.49751988,-0.64869356,-0.3626808,-0.77230996,-0.55174905,0.09423823,0.29771057,-0.47663802,-0.25542378,0.15802248
-0.16931868,-0.42283508,-0.35690448,-0.35850966,-0.37457794,-0.26310605,-0.2765738,-0.14870587,0.048380006,-0.15689784,0.99968374
-0.2990427,-0.569314,-0.42776045,-0.5083236,-0.8297029,-0.68488735,-0.11725487,0.0846138,-0.29008523,-0.4672962,0.1585521
0.17757332,-0.009097518,-0.6774401,-0.7625816,0.16788365,-0.7264801,-0.47422764,-0.23079641,-0.6388408,-0.5255721,0.9313603
-0.59249127,-0.5398864,-0.09538298,-0.18734863,-0.16598298,-0.49590278,-0.23305865,-0.034086503,-0.64082575,-0.99288464,0.76837844
-0.35506898,-0.57110476,-0.6161169,-0.5740783,-0.9487556,-0.3423561,0.065811515,0.429593,-0.28006974,-0.4647806,0.27190468
-0.33214647,-0.8602941,-0.8376145,-0.7276925,-0.2547106,0.34765998,-0.3625917,0.16359511,-0.15136784,-0.986735,-0.91816306
-0.6893639,-0.65452117,-0.61972904,-0.31891245,-0.37252805,0.17605464,-0.3252956,0.091823116,-0.46265933,-0.9501119,0.59589535
-0.4520228,-0.6914657,-0.6456468,-0.47966656,-0.40695438,-0.04676762,0.045242216,-0.09487679,-0.36902204,-0.879531,0.53493243
-0.34328982,-0.20736808,-0.8531025,-0.025509223,-0.28241712,-0.35170782,-0.2872603,-0.62813604,-0.49101716,0.38724032,-0.9998817
-0.44807154,-0.74659485,-0.81159884,-0.44134313,-0.75670683,0.2923174,-0.24753948,0.43157077,-0.18202874,-0.69881797,0.09661649
-0.7871867,-0.6528683,-0.895701,-0.9340879,-0.15585579,0.57492214,-0.3000663,-0.55838835,-0.25854462,-0.9952812,0.9653141
-0.41351375,0.18216205,-0.48977005,-0.20469129,-0.18045032,-0.61187947,-0.1723648,0.13593775,-0.25627813,-0.056920394,-0.37255117
-0.14671569,-0.33752596,-0.7657405,-0.3977484,-0.1702736,0.17390911,-0.10057191,-0.020651981,-0.62528545,-0.20507444,-0.9706218
0.040376242,-0.6495779,-0.5165521,-0.39242077,-0.9232055,-0.6543758,0.026182454,0.019607326,-0.2956833,-0.24307035,-0.04145905
-0.33769947,-0.5547282,-0.17682832,-0.23801738,-0.45579088,-0.594361,-0.4023341,0.47405744,-0.43759385,-0.12056212,0.996932
-0.14961354,-0.45524612,-0.44650713,-0.05552579,-0.7076101,-0.6927525,-0.12057931,0.0458468,-0.080889285,0.07033143,-0.66289854
-0.2850343,-0.69048756,-0.41299182,-0.3828391,-0.633442,-0.54163224,-0.32245314,-0.37401605,-0.026185539,-0.23085521,0.40747342
-0.5459342,-0.67996687,-0.4434728,0.08169995,-0.36082855,-0.11464453,-0.10933659,0.09720828,-0.53917235,-0.96234125,-0.34431976
0.032134295,-0.18933661,-0.34086618,-0.8631849,-0.637198,0.07548658,-0.2097863,-0.64027613,-0.87419564,-0.3937554,-0.9419192
-0.60655046,-0.48526588,-0.54101163,-0.16520308,-0.07791808,-0.27419484,-0.28864396,0.21699956,-0.19445373,-0.7790831,0.85665935
-0.47689348,-0.66722083,-0.18373561,-0.08668458,-0.6421552,-0.10916726,-0.06942671,0.20954205,-0.2773072,-0.006857079,0.99300146
-0.7659691,-0.8806675,-0.56645864,-0.08277755,-0.461368,-0.15915103,-0.017936682,-0.06850137,-0.50931793,-0.9514767,0.9945776
0.14424841,-0.15155505,-0.2914913,-0.817201,-0.6000439,-0.16009013,-0.14520878,-0.49361402,-0.78738916,-0.44969612,0.999985
-0.47910652,-0.4780021,0.23844025,-0.67553395,-0.6982485,0.021271644,-0.23100983,0.040437154,-0.36309096,-0.11877818,0.99726427
0.20226556,-0.46534663,-0.48402807,-0.8200332,0.13838689,-0.6533436,0.0081944605,-0.27197155,-0.81241137,-0.84930325,0.99934006
-0.7382743,-0.797701,-0.34802434,0.32797903,0.55474037,0.13299388,-0.09360852,-0.2416487,-0.26041737,-0.5034759,0.99490094
0.098168634,-0.5911522,-0.7423081,-0.74618083,-0.4496599,0.1989486,-0.07090217,0.2153811,-0.18310603,-0.94764405,-0.99920094
-0.02482922,0.23006049,-0.39937317,-0.5166853,0.072020166,-0.6621094,-0.2015341,0.5438543,-0.19825755,-0.28390723,-0.6676036
-0.7217196,-0.7828254,-0.45124662,-0.09883738,0.043476827,0.009369692,-0.37506872,0.1529902,-0.5739994,-0.94585884,0.75020933
-0.27452397,-0.13593774,-0.40767986,-0.42743957,-0.37611374,-0.5327291,-0.3668787,-0.06918788,-0.00021154433,-0.36724475,-0.06396233
0.6754353,0.19172157,-0.5869224,-0.9495877,-0.70878917,-0.6247534,-0.28580362,-0.6627763,-0.98015016,-0.8678544,0.99981576
-0.26302668,-0.47060457,-0.47149912,-0.31605995,-0.46160176,-0.3635171,-0.21200193,-0.6345665,-0.7472137,0.4940783,0.9999807
-0.40999708,-0.58800143,-0.7761417,-0.3875115,-0.59076416,-0.76510674,-0.52806634,-0.9071912,-0.15995738,-0.4944923,-0.89877224
-0.3343064,-0.65326554,0.0010556575,-0.7800216,-0.6915547,-0.7083011,-0.5562009,0.4760479,-0.51049584,-0.4456565,0.97718453
-0.4211024,-0.19599083,-0.28268197,-0.16119805,-0.3447265,-0.16153139,-0.34837133,0.39741123,-0.3109185,-0.63826084,-0.5296966
-0.22145875,-0.07787969,-0.29862162,-0.762616,-0.72235435,0.097793244,-0.20316851,-0.95006895,-0.87780464,-0.5851145,-0.9405525
0.022007916,-0.70291936,-0.611913,-0.50652575,-0.44174403,-0.5322429,-0.18935333,0.038193904,0.6776326,0.18503438,0.9995031
-0.24275959,-0.8564467,-0.54780996,-0.101872265,-0.9177102,-0.46461388,0.014919843,-0.2601382,-0.1458595,-0.35892233,-0.123933345
-0.45030648,-0.9341901,-0.8081548,-0.70710427,-0.73430103,0.38182735,-0.14505023,0.17801557,-0.37764433,-0.92669255,0.87115145
-0.3085598,-0.67705965,-0.5949884,-0.7273129,0.034195762,-0.6332221,-0.10924447,0.2966779,-0.62950766,-0.2949176,-0.58189094
-0.16353565,-0.89358896,-0.90948445,-0.9787679,-0.93285954,-0.9269061,-0.26268265,-0.99733436,-0.913739,0.43992215,-0.9996277
0.0844627,-0.37761605,-0.49917692,-0.08418141,-0.415222,-0.3801955,-0.14072736,0.4678458,-0.056651067,-0.536842,-0.94402367
-0.41753083,-0.5103589,0.06763952,-0.39627954,-0.43906543,-0.88253677,-0.30932137,0.36733237,-0.5140803,-0.7045987,-0.06103288
-0.21673922,-0.08714059,-0.7752883,-0.051118247,-0.30186212,-0.43297452,-0.33874753,0.31045914,-0.47398615,0.19264577,-0.905986
-0.012626823,-0.13041982,-0.45978096,-0.38959706,-0.7384654,-0.8818212,-0.32473466,-0.14935765,-0.43584228,0.25099683,-0.99792117
-0.6087402,-0.8901985,-0.30753875,-0.29070544,-0.9109688,-0.7271399,-0.10379417,-0.98718566,-0.543144,0.573118,0.95407146
-0.25429857,-0.3793939,-0.6352324,-0.32116294,-0.71616924,-0.17089924,-0.26228136,-0.12304589,0.06453617,-0.40354586,-0.47027206
-0.5693674,-0.83205044,-0.3661035,-0.07059273,-0.64708304,-0.40986338,0.07826794,-0.19371483,-0.1774163,0.007955845,0.9956062
-0.4672864,-0.35910124,-0.5766479,-0.1764418,0.21349588,-0.32147232,-0.19849418,-0.016150396,-0.5307373,-0.55496615,0.9550472
-0.14510639,-0.771171,-0.6072528,-0.74823725,-0.37276587,-0.25752592,0.025453007,0.546361,-0.40920362,0.19015107,-0.51246685
-0.1799316,-0.53148204,-0.7343869,-0.27026802,-0.8311045,-0.44511884,-0.027662914,0.44221985,-0.34221554,-0.28396508,-0.044811
-0.20038119,-0.8230864,-0.12112873,-0.18848513,0.08178309,-0.44331783,-0.013448181,0.23917606,-0.4390607,-0.8112704,-0.9446479
-0.08552243,-0.4598996,-0.5357666,-0.49398515,-0.5194984,-0.3519667,-0.44842014,-0.14944851,0.33951616,-0.1889825,0.9891814
-0.6653957,-0.8219903,-0.8886253,-0.88874155,-0.67158824,0.66902137,-0.1510158,-0.13035208,-0.08217621,-0.91031945,0.99976355
-0.29264918,-0.2627619,-0.29846084,-0.86787224,0.057720345,-0.6341713,-0.53182924,0.37705955,-0.11104164,-0.20667545,-0.7992358
-0.20342319,0.040713925,-0.08703863,-0.6859768,-0.5356987,-0.3383537,-0.15291645,0.18301773,-0.52400035,-0.5784615,0.97265464
-0.25974566,-0.31229907,-0.5103139,-0.59195644,0.42811605,-0.5497246,-0.09373951,0.35845432,-0.5814001,-0.5352295,-0.23623374
-0.5368577,-0.4286897,-0.46304694,-0.42920616,0.07258047,-0.5915267,0.12556769,-0.045667436,-0.3597758,-0.6257953,0.9002407
-0.56272024,-0.67937773,-0.113162726,-0.06124315,0.38991117,-0.51745474,-0.18912862,-0.34776106,-0.7333089,-0.92763615,0.7958784
-0.23037629,-0.15960144,-0.41589713,-0.5109051,-0.122897156,-0.39380378,-0.042812463,0.2768471,-0.28981984,0.08827096,-0.23859875
-0.10826228,0.16528551,-0.41284764,-0.49664548,-0.13390477,-0.5839231,-0.40493295,0.3988611,-0.34629226,-0.355547,0.089444205
0.03987277,-0.15858522,-0.7765617,-0.04401616,-0.81679696,-0.51874316,0.012926759,0.6283286,-0.058012765,-0.1635356,-0.9088637
-0.31183425,-0.9438317,-0.55898273,-0.8176285,-0.83854127,0.3454031,-0.21432409,-0.38055918,-0.13011183,-0.94426024,0.972389
-0.45526075,-0.85273474,-0.5268651,-0.10438279,-0.37474486,-0.46029687,-0.24300036,-0.8756514,0.044022474,0.11510573,-0.412733
-0.17372516,-0.4967272,-0.8908223,0.16812955,-0.82706124,-0.53582746,-0.3758533,-0.42709383,-0.58811635,0.167529,-0.99855596
-0.48646918,-0.3998985,-0.27379978,-0.24791905,-0.7697929,-0.88825244,-0.5122658,-0.43662092,-0.37077504,-0.67575544,-0.18311661
-0.22673982,-0.26511696,0.10711151,-0.51952505,0.23342681,-0.6560594,-0.18063085,0.29548487,-0.68636805,-0.8460386,-0.96581984
-0.659902,-0.90415114,-0.4446038,0.0012315357,-0.76535136,-0.7574296,0.1055414,-0.8598542,-0.423417,0.7257426,0.95417666
-0.15111306,-0.7072641,-0.60860246,-0.17317235,-0.89420825,-0.76742524,-0.0036316577,-0.27881265,-0.41356334,0.21634144,-0.8019369
0.07975607,-0.11773881,-0.48332882,-0.565206,0.27138048,-0.4367004,-0.21137552,-0.14744726,-0.6227536,-0.152306,0.48996902
-0.33640504,0.40048435,-0.6240818,-0.5459086,-0.67912704,-0.34494057,-0.06315861,-0.59654856,-0.8568625,-0.60318476,0.99823487
-0.03123193,-0.50832796,-0.83414495,-0.1572107,-0.34176454,-0.13599597,-0.22585928,0.45918906,-0.25026304,-0.016352626,-0.9456639
-0.14950249,-0.023355413,-0.6325911,-0.4555762,-0.11629756,-0.17284453,-0.40423712,-0.97416365,-0.8135669,0.30665252,-0.9999982
-0.063010395,0.028119145,-0.62110037,-0.65535104,-0.15010847,-0.8137621,-0.57618546,0.06315336,0.10626439,-0.6618613,-0.23143023
0.22473505,-0.93420595,0.036797084,-0.28281567,-0.75288844,0.1894635,-0.46334568,-0.5923003,0.011214673,0.14799896,1.0
-0.10901052,-0.68628013,-0.13420892,-0.3761745,-0.7887385,-0.557338,-0.30023816,-0.0917317,0.08001289,-0.64898205,0.9855088
-0.07876664,-0.40034258,-0.24395399,-0.6990054,0.24727996,-0.8173563,-0.1823898,-0.1478093,-0.7122497,-0.67512876,-0.39433804
-0.29704002,-0.64644825,-0.78168756,-0.45874095,-0.0032897547,0.09156705,-0.3399624,-0.26489443,-0.47871834,-0.091041505,-0.99834967
-0.18287888,-0.08308826,-0.5210319,-0.66781765,0.22290123,-0.6116141,-0.27713403,0.09896147,-0.25524136,-0.0051355804,-0.011053328
-0.09066473,0.0073580793,-0.6416472,-0.57403576,0.09288989,-0.43350518,-0.26837367,-0.13519363,-0.8268438,-0.28996557,0.92117053
-0.14304215,0.135969,-0.27670455,-0.68611073,-0.25368676,-0.66231394,-0.27523124,0.37611777,-0.081868365,-0.22278118,-0.7778856
-0.72574973,-0.9661513,-0.65282524,-0.47374555,-0.36102948,-0.1476559,-0.41272885,-0.46483085,-0.63749874,-0.76512045,0.91693664
-0.1331034,-0.22875577,-0.16565464,-0.56365854,-0.67573303,-0.8976272,-0.38201132,0.26583183,-0.5257007,-0.8959989,-0.8016252
-0.10374584,-0.2790432,-0.72886163,-0.3876542,-0.17615056,-0.6363026,-0.5510141,-0.54442465,0.09547291,-0.30213824,0.7203233
-0.1637362,-0.42536512,0.097512506,0.13372484,-0.026733657,-0.4911167,0.034065887,-0.034382883,-0.47678605,-0.7427791,-0.8881525
0.62231797,0.018958878,-0.509899,-0.9216758,-0.53922874,-0.5827097,-0.36025035,-0.29275692,-0.8151956,-0.6172066,0.99999934
-0.36468732,-0.9432588,-0.30647483,-0.007312108,-0.7716647,-0.50650215,0.23262973,-0.7617879,-0.041847784,0.23920767,0.93245786
-0.59551287,-0.8279246,-0.21526091,0.056897618,0.060881745,-0.53939915,-0.08267607,0.16394414,-0.34882468,-0.9860838,-0.8128956
-0.30793968,-0.6832815,0.19941232,-0.20304114,0.07091426,-0.6559671,0.28070492,-0.36510637,-0.62876517,-0.90323544,0.9138244
-0.5118504,-0.65579,-0.69250906,-0.2960395,-0.5250951,-0.50567925,-0.039630402,-0.46284163,-0.19194476,0.6719904,0.64928085
0.08825424,-0.6595559,-0.24121483,-0.70950204,-0.4594812,-0.67939645,-0.54955673,0.06621235,0.13130388,-0.31293398,0.999474
-0.40952185,-0.673267,-0.7620706,-0.04034907,-0.5174486,-0.726472,-0.17999582,-0.31403607,-0.5468316,0.19572647,-0.7119188
-0.0021266234,-0.17295119,-0.513073,-0.9049461,-0.667536,0.18530002,-0.16736309,-0.6980342,-0.5676392,-0.33376953,-0.96091425
-0.062811315,-0.056412727,-0.53955966,-0.33051756,-0.18709731,-0.47132626,-0.020219155,0.7421342,-0.08180213,0.14393991,-0.70289767
-0.58386457,0.01842421,-0.18984541,-0.52834684,-0.61647505,-0.2993558,0.26944178,-0.4724152,-0.7932221,-0.98678774,0.99226254
-0.074777864,-0.88212603,0.118334614,-0.8753579,-0.44103807,-0.39442185,-0.64247257,0.19285259,0.3403283,0.121661216,0.9996234
-0.17601436,-0.33607537,-0.3943261,-0.73391765,-0.2793877,-0.5642953,-0.42401588,0.17342891,-0.016377639,-0.2346839,0.9931145
-0.26622567,-0.3085727,-0.4905992,-0.6161503,0.008678643,-0.1889424,-0.2319106,-0.32472527,-0.25528622,-0.9407388,-0.9982506
0.18234858,-0.1087561,0.37974757,-0.8509226,-0.08147145,-0.14722285,-0.26105565,-0.8738298,-0.8740849,-0.95722234,-0.9998279
-0.31745514,-0.2848606,0.028347837,-0.385213,-0.8140242,-0.8171741,-0.35891595,-0.11474626,-0.30205834,-0.5684054,-0.12541488
-0.13461412,0.5650919,-0.64248854,-0.7634215,-0.5441988,0.29680985,-0.25684613,-0.6874561,-0.8616079,-0.7443866,0.99999297
-0.28644928,-0.23942462,-0.47052887,-0.71469617,-0.38508946,-0.6050685,-0.4807787,0.18650228,0.12577946,-0.3261003,0.05835802
-0.41476855,-0.84210694,-0.35784343,-0.46502012,-0.7472407,-0.48435566,0.16086821,-0.5382166,-0.30550307,0.08584096,0.9750153
-0.52284735,-0.8941202,-0.42173246,-0.36820957,-0.82923806,0.1358333,-0.1400277,-0.2975727,0.06524181,-0.59403884,0.999915
-0.14912765,-0.119937,-0.5250069,-0.7560319,-0.2522008,-0.24590033,-0.32836106,-0.5901871,-0.82676107,-0.7544916,-0.97210497
-0.17178638,-0.2268325,-0.39055625,-0.266385,-0.7180526,-0.77766424,0.029788893,-0.13015182,-0.33374962,0.018374939,-0.15806717
-0.25148803,-0.585333,-0.7852296,-0.31076616,-0.5145047,-0.41423506,0.16502272,0.51449144,-0.479596,0.24119228,0.17574981
-0.2429858,-0.7681421,-0.5529865,-0.5787523,-0.7155601,-0.39264962,-0.04821268,-0.20670302,-0.52410734,-0.010600826,0.04224017
-0.018578358,0.10475196,-0.5187014,-0.51543915,-0.15107948,0.26145893,-0.2506082,-0.7887094,-0.5468293,-0.30903655,-0.9998555
-0.24763748,-0.6662358,-0.31510964,-0.18741226,-0.4977227,-0.54918987,0.13808167,0.36521855,-0.40031508,-0.3908709,-0.046511184
-0.4004932,-0.96522605,-0.59234625,-0.6385062,-0.9126972,-0.346095,0.1269274,-0.7992286,0.23898552,0.28516066,0.9803522
-0.78406674,-0.0125308465,-0.45678186,-0.6866393,-0.044638634,0.17416039,0.09181557,0.110936195,-0.62285715,-0.99626786,0.9997465
0.22087209,-0.078661874,-0.35708037,-0.96241486,-0.45004508,0.07664305,-0.57647717,-0.46695632,-0.7982639,-0.8202105,0.62678933
-0.25658357,-0.41984487,-0.43803898,-0.81380963,-0.46387756,-0.53767985,-0.5566766,-0.00280454,0.015508563,-0.55843055,0.5023406
-0.09631465,-0.07273185,0.2537479,-0.402244,-0.6579125,-0.6744625,0.21202,-0.9539324,-0.8996113,-0.35881916,-0.077497646
-0.53440356,-0.1574487,-0.56034505,-0.08470619,-0.6164729,-0.5107133,-0.5001831,-0.2503518,-0.66602767,0.02276072,-0.6795833
-0.355162,-0.5454112,-0.24685453,-0.40054742,0.021432843,-0.495241,0.034564883,-0.13917363,-0.6817331,-0.9177089,0.9949901
-0.4404816,-0.56848747,0.051010985,-0.21081893,0.19069357,-0.3160293,-0.12243793,-0.640579,-0.23335436,-0.77009314,0.77548194
-0.37608966,-0.98178846,-0.19520834,-0.5847576,-0.9753232,-0.7770153,0.3010712,-0.92052424,0.045647897,0.5452453,0.65719515
-0.02217755,-0.06455766,-0.6191267,-0.86196214,0.11105278,-0.7249834,-0.4875908,-0.339362,-0.65756154,-0.37849623,0.9881015
-0.37451047,-0.58636296,0.093816765,-0.3144159,0.20554473,-0.7753785,-0.36520764,0.3016843,-0.6330031,-0.88175184,-0.9439681
-0.1489854,-0.79368097,-0.73576874,-0.24922559,-0.38509047,0.031505927,-0.5706477,0.31161806,0.06178602,0.07634418,1.0
-0.19015715,-0.26233172,-0.112666614,-0.3804024,-0.5495497,-0.6695833,-0.02515091,-0.73235023,-0.21580087,-0.6669587,-0.43729156
0.12754782,0.1906887,-0.7982354,-0.6756506,-0.15210405,-0.21328278,-0.18682984,-0.8531689,-0.88306,-0.048185226,0.57933986
-0.040056225,-0.13323405,-0.17413913,-0.63738585,-0.34501687,-0.3774326,-0.09736176,-0.46019176,-0.80607593,-0.7297508,-0.9543361
-0.6259817,-0.9216752,-0.25184783,0.061566528,-0.60811454,-0.6071036,0.18625836,0.4302812,-0.15408856,-0.64748424,0.9705816
-0.104490325,-0.67857873,0.03000409,-0.91842115,-0.18854415,-0.079542,-0.5916134,0.20674613,0.48500845,-0.22841966,0.9964408
0.54440325,-0.37743622,-0.74110126,-0.64670783,0.034842703,-0.3106681,-0.60577226,-0.5291013,-0.3157762,-0.07419635,1.0
-0.34399182,-0.5178895,-0.70022595,-0.5821776,-0.32187447,-0.67126995,-0.3240758,-0.98320633,-0.7720618,0.15295956,-0.99998826
-0.07051093,0.24729659,-0.035800155,-0.8882154,-0.93946457,-0.9239144,-0.09004766,-0.9223322,-0.79310775,-0.2709573,-0.9999985
-0.29061234,-0.42573932,-0.23448372,-0.13243194,-0.41338718,-0.6726841,-0.27229965,-0.33227223,-0.28927884,-0.08970365,0.9310219
-0.24904095,0.21202177,-0.51361376,-0.8550693,-0.7215089,-0.073906004,0.044148322,-0.93086576,-0.9528271,-0.59624344,0.32003284
0.13370775,-0.5230317,-0.8679105,-0.91962534,-0.7169774,-0.25808144,-0.42387316,-0.83441967,-0.68440044,-0.6488958,-0.9999733
-0.11950869,-0.39247754,-0.0148947695,-0.3381225,-0.76949483,-0.5162094,-0.037144333,-0.23610744,-0.17665824,-0.45485404,-0.008247062
-0.15670069,-0.7144801,-0.09743866,-0.8318427,-0.40985063,-0.8834739,-0.69411206,0.3128707,-0.4316921,-0.64905745,-0.61264735
-0.0013082299,-0.3956558,-0.66610026,-0.58719283,-0.59263164,-0.433555,-0.47604388,-0.11840371,-0.3122866,-0.8643198,0.80328417
-0.19522168,-0.9612865,-0.6134911,0.6500428,-0.70012075,-0.19820058,-0.253374,-0.95801497,-0.4707394,0.73066795,0.999867
0.14663999,0.4485381,-0.5985066,-0.82039493,-0.0075650113,-0.113716125,-0.15566593,-0.36341903,-0.93171734,-0.43353346,0.90820324
-0.048812825,-0.40794668,-0.22480188,-0.8973428,-0.37406507,-0.58568066,-0.466819,0.2654796,-0.4332005,-0.6571261,0.9527972
-0.1362492,-0.3371599,-0.09428691,-0.8215012,0.047051366,-0.61015755,-0.21915276,-0.038061343,-0.6359886,-0.61104095,-0.93678284
-0.62940615,-0.7699008,-0.64053625,-0.38726515,-0.61331403,-0.2611779,0.16177009,-0.26408756,0.08741686,0.24504758,0.62454647
-0.08204274,-0.4877944,-0.56002825,-0.63795334,-0.7873448,-0.5521179,0.08404545,0.10916468,-0.17539813,-0.07448987,-0.06864284
-0.3459816,-0.11243557,-0.60124683,-0.56597763,-0.598954,-0.18781218,0.0062438855,-0.6332964,-0.83798826,-0.22896865,0.9760958
-0.5067983,-0.9545139,-0.24050616,-0.79390794,-0.9724704,-0.8559448,0.07014291,-0.8056687,-0.3949283,-0.38248768,0.088628314
0.28830943,-0.26289555,-0.5996153,-0.82490724,-0.103428185,-0.70000285,-0.33325765,-0.32319984,-0.86834055,-0.58106595,0.8242262
-0.15169942,-0.32131693,-0.47652587,-0.3259973,-0.596816,-0.30493748,-0.02557983,-0.81854224,-0.27909264,0.0029074468,-0.9997003
-0.24569905,-0.80569977,-0.15755971,-0.024259191,-0.8166326,-0.3514609,0.15530896,-0.38211325,0.52033144,0.3910916,0.99937475
0.09243554,-0.47950438,-0.45878962,-0.7548512,-0.11409564,-0.07562177,0.010409128,-0.71069443,-0.7640322,-0.5218466,-0.9999584
-0.48728344,-0.60925895,-0.32090196,0.048974313,-0.4573774,-0.48614368,0.008484882,-0.1830793,-0.0022922491,0.1324771,0.21204802
-0.36504728,-0.012292461,-0.8464225,-0.6044541,-0.15816829,0.21324575,-0.2787849,-0.691886,-0.66006494,0.16496281,-0.9918668
-0.10662525,-0.19494995,-0.54327226,-0.8900035,0.11844287,-0.6208052,-0.7320783,0.03642583,0.38214487,-0.5439877,0.63335705
0.18271276,-0.61467457,-0.08656202,-0.7944469,-0.24929377,-0.7351518,-0.034218412,-0.24887764,-0.7320783,-0.83189404,0.9925284
-0.3170304,-0.76226586,-0.18670285,-0.10279018,-0.6470033,-0.70238394,-0.13911991,-0.5256703,0.20404269,-0.14455476,0.802899
-0.37161133,-0.48885006,-0.5044383,-0.17711961,-0.88702387,-0.44944087,0.0012659722,-0.3254724,-0.4429296,-0.036903765,-0.5293508
-0.16547716,-0.2567462,-0.37852722,-0.058991686,-0.28296307,-0.14425112,-0.28016478,-0.45330885,-0.41142726,-0.076779425,0.96791935
-0.56660986,-0.7133013,-0.18931606,0.24630998,0.39230907,-0.44182646,-0.064776205,-0.13174908,-0.22812471,-0.6418309,0.83527845
-0.60540575,-0.84853846,-0.3102584,-0.0924516,-0.59804654,-0.3206821,0.027987476,-0.7394598,-0.4110316,0.519842,0.99568945
-0.4886894,-0.6585966,-0.17504771,0.113725096,-0.6552264,-0.29880905,0.18777257,-0.13933697,-0.21044749,-0.46427435,0.9941981
-0.32826948,-0.34384617,-0.61694545,-0.77520245,-0.12633337,-0.33610255,-0.15123267,-0.8810572,-0.4254369,-0.6725706,-0.97199684
-0.7792251,-0.093097575,0.0036484885,-0.4001868,-0.27246523,0.07775919,0.16974403,-0.13286892,-0.5703599,-0.79509425,0.99999875
-0.43894213,-0.06740475,-0.5563596,-0.23411745,0.06161553,-0.45372215,-0.4068929,0.3904362,-0.45842537,-0.6403953,0.4031033
-0.19439174,-0.8045159,-0.69099706,-0.6198042,-0.64191777,0.3307438,-0.23954181,0.3391803,-0.51473504,-0.95465547,-0.779324
-0.11212113,-0.2015007,-0.37846166,-0.044248175,-0.59652036,-0.48582324,-0.107767716,-0.5134869,0.25836954,-0.6987503,-0.75263655
-0.13656476,0.010961854,-0.45858464,-0.61263686,-0.225331,-0.6925793,-0.3163855,0.22023079,-0.17667119,-0.25518462,0.0133957965
-0.26101616,-0.33484584,-0.4901338,-0.2531421,0.18495405,-0.43715686,-0.10226256,-0.08194644,0.11351713,0.2584358,0.99412656
-0.26524132,-0.096930124,-0.19400698,-0.50541556,-0.5511603,-0.6878669,-0.3892578,0.098102525,-0.63486093,-0.8247369,-0.7846882
-0.044915024,-0.13609664,-0.30365464,-0.71552277,0.08689937,-0.65056586,-0.3159332,0.079799935,-0.09427083,-0.25120294,-0.9960969
-0.1847042,-0.6157278,-0.31075624,-0.7214555,-0.27448896,-0.010452983,-0.23388998,-0.4784313,-0.31132478,-0.9965275,-0.95658207
-0.091571115,-0.36892086,-0.72699016,-0.77472275,0.111184254,-0.80052304,-0.20678088,-0.068813846,-0.77009636,-0.48606193,0.82715654
-0.53279054,-0.88279843,-0.57364047,-0.24458131,-0.8914818,-0.59616387,0.09001953,-0.5308325,0.1136841,-0.43931508,0.69323796
0.2103336,-0.47353053,-0.20214242,-0.5120244,-0.37383825,-0.8089824,-0.37132558,0.029054077,-0.47100058,-0.48116344,0.9315121
-0.37204263,-0.78141785,0.04421324,-0.5073473,-0.7612598,-0.7857705,-0.47600338,-0.21840726,0.040412117,-0.3399983,0.74467474
-0.14320782,-0.50038415,-0.7317836,-0.18362333,-0.19246645,-0.4536307,0.030987283,0.6827744,-0.040112313,-0.24903558,-0.35511672
-0.52151453,-0.54791516,-0.21324058,-0.21070282,-0.11348879,-0.5709257,-0.120157726,0.2310413,-0.50241125,-0.5920304,0.069527686
0.20118092,-0.95691794,-0.68141764,-0.5667988,-0.39728776,-0.04021738,-0.57624775,-0.550761,0.7423026,0.31696293,0.9999245
0.1117874,-0.2562243,-0.7104101,-0.35744002,-0.48912606,-0.31043875,-0.42150316,-0.9891204,-0.90181303,-0.22642416,0.9532042
