Battery Capacity (kWh),Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Rate (kW),State of Charge (Start %),State of Charge (End %),Charging Duration (min)
-0.4937366084232607,2024-01-14 03:00:00,2024-01-14 05:16:00,-0.2723036485902455,-0.21543854776916738,-0.037241594613365514,-0.35973814494998935,136.0
-0.12814459789975075,2024-01-14 04:00:00,2024-01-14 07:51:00,-0.5042367760614338,-0.9465502358201665,-0.3366378626650557,0.006529670883549388,231.0
-0.23259945804932503,2024-01-14 05:00:00,2024-01-14 08:01:00,-0.4215268125438111,-0.6523692717897362,-0.4534336877969263,-0.23281338950933528,181.0
-0.4937366084232607,2024-01-14 06:00:00,2024-01-14 08:41:00,0.007460255814248251,-0.24350672282928276,-0.2662375534250937,-0.4578440085577421,161.0
-0.23259945804932503,2024-01-14 07:00:00,2024-01-14 08:06:00,-0.9149073562675331,-0.3119648069713913,0.04083546007103189,-0.467839554305467,66.0
-0.12814459789975075,2024-01-14 08:00:00,2024-01-14 10:41:00,-0.6980948652725341,-0.5367151581202503,0.009242320520065794,-0.28573535792132665,161.0
0.028537692324610564,2024-01-14 09:00:00,2024-01-14 10:46:00,-0.18165212100747796,-0.5630787286833598,-0.7403644949283438,-0.36877788016082136,106.0
-0.3683907762437716,2024-01-14 10:00:00,2024-01-14 11:58:00,-0.15269867744883658,-0.21196116728984948,-0.6115845253799952,-0.3098268352085204,118.0
0.028537692324610564,2024-01-14 11:00:00,2024-01-14 14:54:00,-0.30416035090192084,-0.23027392681113024,-0.8851260609764207,-0.2745849183770922,234.0
-0.23259945804932503,2024-01-14 12:00:00,2024-01-14 14:55:00,-0.01843550637420921,-0.11175412147479691,-0.6630754669183461,-0.3683767731102455,175.0
-0.3683907762437716,2024-01-14 13:00:00,2024-01-14 14:57:00,-0.7654983150174172,-0.9543610458912084,-0.602794879374503,0.24167058412100229,117.0
0.028537692324610564,2024-01-14 14:00:00,2024-01-14 17:43:00,-0.7529048864267509,-0.04087708030206738,0.09189722187840266,-0.3510894873489233,223.0
0.028537692324610564,2024-01-14 15:00:00,2024-01-14 18:25:00,-0.2334681895365921,-0.9333028535196202,-0.8264134466625596,-0.42416491413371604,205.0
-0.3683907762437716,2024-01-14 16:00:00,2024-01-14 17:02:00,-0.2407842147754412,0,-0.14455586504707763,-0.1755592917436497,62.0
-0.12814459789975075,2024-01-14 17:00:00,2024-01-14 18:27:00,-0.8254999847605881,-0.5145432389903746,-0.327930078794601,0.002494073704993216,87.0
-0.12814459789975075,2024-01-14 18:00:00,2024-01-14 21:50:00,-0.8100085468408861,-0.24507172460469118,-0.34982750380310146,0.08618421299357348,230.0
-0.12814459789975075,2024-01-14 19:00:00,2024-01-14 19:57:00,-0.6544004633590922,-0.614498363651135,-0.8730776376580385,-0.4182258804737691,57.0
-0.9515737939018158,2024-01-14 20:00:00,2024-01-14 21:04:00,-0.3356963320501267,-0.825023380238219,-0.6321847214815676,-0.22218875203695643,64.0
-0.23259945804932503,2024-01-14 21:00:00,2024-01-14 23:34:00,0,-0.8001950721532598,-0.08130866257624947,0.031216132173436995,154.0
-0.3683907762437716,2024-01-14 22:00:00,2024-01-15 00:47:00,0.3636217590501396,-0.6845962248073594,-0.32778960532014245,-0.03885440424070252,167.0
-0.3683907762437716,2024-01-14 23:00:00,2024-01-15 00:34:00,-0.07547499851867023,-0.5978218144857501,0.09263093660811061,-0.3587072168441673,94.0
-0.539419606893196,2024-01-15 00:00:00,2024-01-15 01:11:00,0.013541475771597478,-0.6641175357030167,-0.7653100593578219,0.028691499626638528,71.0
-0.3683907762437716,2024-01-15 01:00:00,2024-01-15 02:54:00,-0.1833124089830861,-0.6040466994117484,-0.7061970152503729,-0.044992546471872674,114.0
-0.3683907762437716,2024-01-15 02:00:00,2024-01-15 04:46:00,-0.055597780979675826,-0.8105709860522949,0.12093131600700158,-0.25582445442964685,166.0
-0.3683907762437716,2024-01-15 03:00:00,2024-01-15 06:37:00,0.050407157553723936,0,0.1436619135900341,-0.3568382994258589,217.0
0.028537692324610564,2024-01-15 04:00:00,2024-01-15 06:20:00,-0.9246989228890428,-0.32673559521044837,-0.6964373993938435,-0.39516786696618245,140.0
-0.4937366084232607,2024-01-15 05:00:00,2024-01-15 05:44:00,-0.29347033294903213,-0.5645779647449611,-0.3325023457599193,-0.12033020087610824,44.0
0.028537692324610564,2024-01-15 06:00:00,2024-01-15 09:34:00,-0.49253108015830216,-0.47327164330118543,-0.12367803806199384,-0.4253387861919605,214.0
-0.4937366084232607,2024-01-15 07:00:00,2024-01-15 08:38:00,-0.25558291370324215,-0.09204533712847585,-0.41048638202800514,-0.19136420262377274,98.0
-0.12814459789975075,2024-01-15 08:00:00,2024-01-15 10:14:00,-0.47283181673694186,-0.4365808713146464,-0.5642281886484005,0.022423241088370016,134.0
-0.3683907762437716,2024-01-15 09:00:00,2024-01-15 11:59:00,-0.44187192656351837,-0.19807643095848937,0.15367984345388153,-0.33994527397843677,179.0
-0.4937366084232607,2024-01-15 10:00:00,2024-01-15 11:33:00,-0.6155844694338821,-0.3844382591070973,0.6350314330489257,0.051763198312018144,93.0
-0.4937366084232607,2024-01-15 11:00:00,2024-01-15 12:10:00,-0.11718166685642162,-0.2539151964992492,-0.5245474432960575,0.02011952180390786,70.0
-0.12814459789975075,2024-01-15 12:00:00,2024-01-15 13:40:00,0,-0.6567536246273269,-0.5541349255427918,0.034159143235101164,100.0
-0.4937366084232607,2024-01-15 13:00:00,2024-01-15 14:25:00,0.007571725662649964,-0.10993985633671288,-0.885856243297704,-0.2668633508158673,85.0
-0.3683907762437716,2024-01-15 14:00:00,2024-01-15 17:00:00,-0.19939406431157747,-0.891306608602487,-0.020652219528626947,-0.0034271158342292773,180.0
-0.3683907762437716,2024-01-15 15:00:00,2024-01-15 15:54:00,-0.36555767606906486,-0.6219600738766042,-0.6711721636048666,-0.43262146065695695,54.0
-0.3683907762437716,2024-01-15 16:00:00,2024-01-15 18:14:00,-0.1393157524080253,-0.36608862242998463,-0.6953201221716041,0.04828794029689698,134.0
0.028537692324610564,2024-01-15 17:00:00,2024-01-15 19:43:00,-0.09715553416431133,-0.8062136229742645,0.05163703865039171,-0.3125133012540756,163.0
-0.12814459789975075,2024-01-15 18:00:00,2024-01-15 20:28:00,-0.11439242459992938,-0.6948608678083619,0.16599114144038896,0.014637239952005165,148.0
-0.23259945804932503,2024-01-15 19:00:00,2024-01-15 22:11:00,-0.86326720760511,-0.19846886486897763,0.07134319769587827,-0.3748130474379455,191.0
0.028537692324610564,2024-01-15 20:00:00,2024-01-15 23:40:00,-0.5957778221293207,-0.6347680405200382,-0.2221661544954433,-0.3697715797610316,220.0
-0.12814459789975075,2024-01-15 21:00:00,2024-01-15 21:38:00,-0.18458939599200552,-0.3938411414274241,-0.4464680393212237,-0.13153638875993523,38.0
0.028537692324610564,2024-01-15 22:00:00,2024-01-15 23:29:00,-0.6212928092857646,-0.23079899942337057,-0.6623343502683704,-0.0009843925969303946,89.0
-0.23259945804932503,2024-01-15 23:00:00,2024-01-16 01:34:00,-0.5620721949752021,-0.15600826733112816,-0.25037695682073613,-0.25204380100838053,154.0
-0.2053526370428066,2024-01-16 00:00:00,2024-01-16 01:18:00,-0.04010453080216414,-0.3967592890846404,-0.6358570824976669,0.0846586391154367,78.0
-0.23259945804932503,2024-01-16 01:00:00,2024-01-16 02:20:00,-0.6458894339466748,-0.05895565695178839,-0.7153921437344052,-0.42974933340415256,80.0
-0.12814459789975075,2024-01-16 02:00:00,2024-01-16 05:37:00,-0.9094252348183808,-0.7535118138342836,0.14919121918552003,-0.13183742400387788,217.0
-0.4937366084232607,2024-01-16 03:00:00,2024-01-16 04:39:00,-0.44485735524101866,-0.24202234673029033,0.04920363009755291,0.0020829451608621596,99.0
0.028537692324610564,2024-01-16 04:00:00,2024-01-16 05:06:00,-0.6058905565465343,-0.751738052461778,-0.8396645524268345,-0.14427650418026583,66.0
-0.3683907762437716,2024-01-16 05:00:00,2024-01-16 06:00:00,-0.8641156573489692,-0.034232033423393426,-0.2762875734792597,-0.227697319880366,60.0
-0.4937366084232607,2024-01-16 06:00:00,2024-01-16 09:18:00,-0.39979221784754915,-0.03264525138710794,-0.5592014775505054,-0.044712482228947636,198.0
-0.4937366084232607,2024-01-16 07:00:00,2024-01-16 08:31:00,-0.677332596287042,-0.7841314607632024,-0.349213279696733,-0.34320821245207445,91.0
-0.3683907762437716,2024-01-16 08:00:00,2024-01-16 10:02:00,-0.6964212817338549,-0.5008445189871289,-0.007829898142769243,-0.49009481305421365,122.0
-0.12814459789975075,2024-01-16 09:00:00,2024-01-16 12:35:00,-0.3078440519773813,-0.8967346906788927,-0.529098980264187,-0.12638373157269644,215.0
0.028537692324610564,2024-01-16 10:00:00,2024-01-16 10:43:00,0,-0.060882929198668556,-0.8276564355155493,-0.3728006460986629,43.0
-0.5079745240142836,2024-01-16 11:00:00,2024-01-16 14:13:00,-0.10367449997971145,-0.42138389812683885,0.11313781207883555,-0.01620440950650992,193.0
-0.12814459789975075,2024-01-16 12:00:00,2024-01-16 15:13:00,-0.259171403727409,-0.5007744494140354,-0.5966214601693278,-0.32328811166871796,193.0
-0.23259945804932503,2024-01-16 13:00:00,2024-01-16 14:48:00,-0.30537282747171723,-0.7058610670278099,0.16556254675061877,0.0568936933657207,108.0
-0.4937366084232607,2024-01-16 14:00:00,2024-01-16 14:37:00,-0.6304984286549162,-0.5427824446035274,-0.060039418827490754,-0.8695375046074585,37.0
0.028537692324610564,2024-01-16 15:00:00,2024-01-16 18:03:00,-0.982772403147986,-0.6913511483249362,-0.4859290917811917,-0.11272790475630057,183.0
-0.12814459789975075,2024-01-16 16:00:00,2024-01-16 17:05:00,-0.8832448870784225,0,0.12444582405876403,-0.24518366056504615,65.0
-0.23259945804932503,2024-01-16 17:00:00,2024-01-16 18:17:00,-0.2675456730316146,-0.06412995645776676,-0.636551500661646,-0.050298714373342435,77.0
-0.12814459789975075,2024-01-16 18:00:00,2024-01-16 19:54:00,-0.7814902245535026,-0.3423932979552896,0.0010293214756798008,-0.046924269618834,114.0
0.028537692324610564,2024-01-16 19:00:00,2024-01-16 19:57:00,-0.8260768670399865,0.2032162905096757,-0.011316283250667247,-0.1302074873615623,57.0
-0.4937366084232607,2024-01-16 20:00:00,2024-01-16 23:45:00,-0.8998260132123054,-0.49964178154817096,0.11659377430543394,-0.12976242285981798,225.0
-0.23259945804932503,2024-01-16 21:00:00,2024-01-17 00:39:00,0,-0.5462494297615736,-0.09066680244393566,-0.038823556770467005,219.0
-0.3683907762437716,2024-01-16 22:00:00,2024-01-17 01:57:00,-0.14717377112158614,-0.0018415215648327488,-0.3743485328825965,-0.22824714898879261,237.0
0.028537692324610564,2024-01-16 23:00:00,2024-01-17 02:53:00,-0.07991811333902332,-0.13480209444685376,0.2448569873784341,-0.3090033394179732,233.0
-0.12814459789975075,2024-01-17 00:00:00,2024-01-17 03:57:00,0,-0.4496307017301351,-0.8976736144021559,-0.4056513137141664,237.0
0.028537692324610564,2024-01-17 01:00:00,2024-01-17 02:20:00,-0.3887513078225098,-0.284373496115479,-0.0017577921193903112,0.03633986180354798,80.0
-0.4937366084232607,2024-01-17 02:00:00,2024-01-17 04:13:00,-0.27935914918317284,-0.8849983394931189,-0.17484162819020355,-0.12077931785965434,133.0
-0.4937366084232607,2024-01-17 03:00:00,2024-01-17 06:19:00,-0.8202234906814792,-0.7702828157601515,0.0733162402950549,-0.021461747262526254,199.0
-0.23259945804932503,2024-01-17 04:00:00,2024-01-17 06:10:00,-0.025264095432324662,-0.9563135427303368,-0.29453194566713825,-0.030091287169186964,130.0
-0.4937366084232607,2024-01-17 05:00:00,2024-01-17 05:58:00,-0.7301371587146894,-0.2582833879001646,-0.7307400431113432,-0.09387272134636515,58.0
-0.23259945804932503,2024-01-17 06:00:00,2024-01-17 08:36:00,-0.5268927109833692,0.009272886884821974,-0.4139404263949601,-0.4762337285238477,156.0
-0.3683907762437716,2024-01-17 07:00:00,2024-01-17 08:51:00,-0.5835553362672152,-0.7985323191155205,-0.24558657904349812,-0.12919363827228691,111.0
-0.12814459789975075,2024-01-17 08:00:00,2024-01-17 08:39:00,-0.1524908374383287,-0.6643859321951675,-0.8020337994952961,-0.41763826520166736,39.0
-0.12814459789975075,2024-01-17 09:00:00,2024-01-17 11:15:00,-0.45433952692590474,-0.44916210041901317,-0.6909728965184446,-0.22685942382172997,135.0
-0.23259945804932503,2024-01-17 10:00:00,2024-01-17 13:16:00,-0.5488636005539815,-0.9513089626125362,-0.48341921343542615,-0.3483775646205989,196.0
-0.3810373324798082,2024-01-17 11:00:00,2024-01-17 14:59:00,-0.8413550887590843,-0.863888406368555,-0.6305204126824684,-0.02879871138476786,239.0
-0.12814459789975075,2024-01-17 12:00:00,2024-01-17 12:30:00,-0.36624180048453914,-0.13069993416139758,-0.2238076576790391,-0.24340653828501058,30.0
-0.4937366084232607,2024-01-17 13:00:00,2024-01-17 14:08:00,-0.6536459034927655,-0.03438726398071135,-0.6383941832241629,-0.06246997276682953,68.0
-0.3683907762437716,2024-01-17 14:00:00,2024-01-17 14:50:00,-0.2827366469003595,-0.4513278592245802,-0.28765965999613274,-0.383598310872001,50.0
-0.23259945804932503,2024-01-17 15:00:00,2024-01-17 16:34:00,-0.08794496527669049,0.00019465521379791184,-0.6638800793977031,-0.34524870078718706,94.0
-0.12814459789975075,2024-01-17 16:00:00,2024-01-17 16:44:00,-0.1307960503456459,-0.9778305625065017,0.1453000152893691,0.12236020168896333,44.0
-0.23259945804932503,2024-01-17 17:00:00,2024-01-17 19:41:00,-0.8210420728363413,-0.7317628585960341,-0.20192456087485788,-0.11484138828975032,161.0
-0.2676389759625939,2024-01-17 18:00:00,2024-01-17 21:37:00,-0.5825766696291907,-0.34567889382112527,0.015946203523861113,-0.43321916709275377,217.0
-0.3683907762437716,2024-01-17 19:00:00,2024-01-17 20:30:00,0.043629434856920835,-0.5005727641307196,-0.6519098276876212,-0.5121562917843325,90.0
-0.4937366084232607,2024-01-17 20:00:00,2024-01-17 22:57:00,-0.6508455367440104,-0.5562431873788074,-0.23276990954801757,-0.2720109926187333,177.0
-0.3683907762437716,2024-01-17 21:00:00,2024-01-17 23:47:00,0,-0.6148470356409188,-0.42968304372645916,-0.10230546942462704,167.0
0.028537692324610564,2024-01-17 22:00:00,2024-01-17 23:56:00,-0.15426362132047688,-0.28119164918373596,0.24917159713861214,-0.415460592090239,116.0
-0.23259945804932503,2024-01-17 23:00:00,2024-01-18 01:14:00,-0.45410176894054366,-0.2013933451846095,-0.008544690672410149,-0.4422598051648565,134.0
-0.23259945804932503,2024-01-18 00:00:00,2024-01-18 01:03:00,0.004019828995326158,-0.6183662489078083,0.05266255179930468,-0.30772853320816407,63.0
0.028537692324610564,2024-01-18 01:00:00,2024-01-18 03:33:00,-0.7391072005337173,-0.3290163689223081,-0.8396249560168219,0.004304312027030077,153.0
-0.5263599864191779,2024-01-18 02:00:00,2024-01-18 04:19:00,-0.6707457902053833,-0.5209736302885273,-0.7693746699747239,-0.31966040447472577,139.0
-0.4937366084232607,2024-01-18 03:00:00,2024-01-18 06:25:00,-0.645169832456638,-0.9363911178173495,-0.3379628639694886,0.15238257503132813,205.0
-0.4937366084232607,2024-01-18 04:00:00,2024-01-18 05:02:00,-0.6039382213306257,-0.19244748399200096,-0.17649026973110904,-0.3204607743780902,62.0
-0.12814459789975075,2024-01-18 05:00:00,2024-01-18 07:07:00,-0.7989874668331579,-0.12330385131212684,-0.47301855889449396,0.03200213292036014,127.0
-0.3683907762437716,2024-01-18 06:00:00,2024-01-18 07:30:00,-0.40472693550140193,-0.7955116827868581,0.01084357700807681,-0.20985664235555002,90.0
-0.4937366084232607,2024-01-18 07:00:00,2024-01-18 07:39:00,-0.20870714633713028,-0.37935714261097075,-0.3491732663539123,-0.310698510677601,39.0
0.028537692324610564,2024-01-18 08:00:00,2024-01-18 11:31:00,-0.9263512723204155,-0.787317818197568,-0.25315558252544346,-0.3249586439769744,211.0
-0.12814459789975075,2024-01-18 09:00:00,2024-01-18 10:53:00,-0.5736236630219238,-0.0448450855978354,0.08957185030013459,-0.19378125673553925,113.0
-0.3683907762437716,2024-01-18 10:00:00,2024-01-18 11:34:00,-0.1929338625011312,-0.3704396721200327,-0.8182268263593033,-0.34949323505062213,94.0
-0.12814459789975075,2024-01-18 11:00:00,2024-01-18 12:46:00,-0.45420423989121317,-0.2918397598566287,-0.419839291856557,-0.026266797641392392,106.0
0.028537692324610564,2024-01-18 12:00:00,2024-01-18 12:30:00,-0.45388948560347175,-0.9282949093853082,-0.20747271815617763,-0.36406201209284317,30.0
-0.12814459789975075,2024-01-18 13:00:00,2024-01-18 15:42:00,-0.6103351754726536,-0.3568238696816707,-0.4583735757572973,-0.4963538238697902,162.0
-0.2906236564117196,2024-01-18 14:00:00,2024-01-18 15:49:00,-0.045028571651615446,-0.35786007053705415,-0.6460856705934892,-0.4105842385640809,109.0
-0.12814459789975075,2024-01-18 15:00:00,2024-01-18 15:44:00,-0.18680442083246585,-0.5034500423514447,-0.04995147689114687,0.004346288488330741,44.0
-0.4937366084232607,2024-01-18 16:00:00,2024-01-18 16:57:00,-0.8341442492020738,-0.2764121729012252,-0.02813693993298705,-0.31986542934232864,57.0
0.028537692324610564,2024-01-18 17:00:00,2024-01-18 17:52:00,0.036963544326209075,-0.16897590812202423,-0.3638481474385258,-0.21006887431196541,52.0
0.028537692324610564,2024-01-18 18:00:00,2024-01-18 20:18:00,-0.14665668232035778,-0.22756230542827804,-0.13715710716067397,-0.3050610917938186,138.0
-0.12814459789975075,2024-01-18 19:00:00,2024-01-18 21:16:00,-0.5106049515753092,-0.42262726423694463,-0.6435934282759237,-0.17079625910544527,136.0
0.028537692324610564,2024-01-18 20:00:00,2024-01-18 22:54:00,-0.05318805447773656,-0.8758393896936942,-0.5980269561307618,-0.033059656968825624,174.0
-0.3683907762437716,2024-01-18 21:00:00,2024-01-18 23:22:00,-0.1365494143936523,-0.14380495553615835,-0.7869696967614471,-0.13524485989725066,142.0
-0.974473426055193,2024-01-18 22:00:00,2024-01-19 00:07:00,-0.43729549736652773,-0.32383080473650494,0.13966903153864663,-0.292502975802436,127.0
-0.3683907762437716,2024-01-18 23:00:00,2024-01-19 01:50:00,-0.561709014912974,-0.7298754594194895,-0.7200632913496108,-0.28825989552651154,170.0
-0.3683907762437716,2024-01-19 00:00:00,2024-01-19 02:51:00,-0.38938055430858687,-0.8120642044522428,-0.08559317322478488,0.020238384626907413,171.0
-0.4937366084232607,2024-01-19 01:00:00,2024-01-19 03:48:00,-0.021049328249346688,-0.677409673773709,-0.34086708429717716,-0.194939689584961,168.0
0.028537692324610564,2024-01-19 02:00:00,2024-01-19 02:57:00,-0.2931014553058937,-0.49653691932818667,-0.16232182521814698,-0.04700049600390699,57.0
-1.0,2024-01-19 03:00:00,2024-01-19 04:11:00,-0.4425444115532494,0,-0.615285269402561,0.030035279985519026,71.0
-0.23259945804932503,2024-01-19 04:00:00,2024-01-19 06:08:00,0,-0.3897768936812823,-0.4328126857047968,-0.47838396800400385,128.0
0.028537692324610564,2024-01-19 05:00:00,2024-01-19 06:30:00,0.004692134043839058,-0.24954475184155167,-0.6996773886317338,-0.399123543267601,90.0
-0.3683907762437716,2024-01-19 06:00:00,2024-01-19 08:32:00,-0.9268152576124349,-0.6435033141685376,-0.4645730424155686,-0.33225442764171986,152.0
-0.4937366084232607,2024-01-19 07:00:00,2024-01-19 08:33:00,-0.6527770170963452,-0.6997841946651238,-0.6931614407558313,-0.9131625049055961,93.0
-0.4937366084232607,2024-01-19 08:00:00,2024-01-19 09:00:00,-0.9102703237705687,-0.1370938577113867,-0.22328185441531267,-0.44247070897501184,60.0
-0.31050167595585576,2024-01-19 09:00:00,2024-01-19 10:50:00,-0.7170021532723647,-0.34996396810049635,-0.837291011695219,-0.06519907689475313,110.0
-0.23259945804932503,2024-01-19 10:00:00,2024-01-19 13:50:00,-0.9011280012670598,-0.1787217472426672,-0.2884593932697229,-0.4604423277866314,230.0
0.028537692324610564,2024-01-19 11:00:00,2024-01-19 11:39:00,-0.34951306261333515,-0.46729544696541114,-0.3857535736640372,-0.0018750826957155686,39.0
-0.12814459789975075,2024-01-19 12:00:00,2024-01-19 12:37:00,-0.04352575326379804,-0.08403557093272351,0.05617013412530558,-0.4742391074193313,37.0
0.028537692324610564,2024-01-19 13:00:00,2024-01-19 15:58:00,-0.06592520162600268,-0.7351701472786579,0.012715842252306375,-0.01653624112904739,178.0
0.028537692324610564,2024-01-19 14:00:00,2024-01-19 17:54:00,-0.5243059991711985,-0.763046476043064,0.08390017761072,-0.47109970760473363,234.0
0.3134934132589724,2024-01-19 15:00:00,2024-01-19 16:28:00,-0.29887082499377415,0.007559504156457564,-0.3509817312088669,-0.48995486411372213,88.0
0.1061680695961944,2024-01-19 16:00:00,2024-01-19 19:27:00,-0.9250862590832646,-0.8845289329965775,-0.22237781079809837,-0.29808252755956843,207.0
-0.3683907762437716,2024-01-19 17:00:00,2024-01-19 20:46:00,-0.8726450145338522,-0.9546732076306061,-0.02166801490418857,0.052989961977810474,226.0
-0.12814459789975075,2024-01-19 18:00:00,2024-01-19 21:47:00,-0.4820206598494794,-0.17542614799096135,-0.058786481888637776,-0.33163206017381663,227.0
-0.12814459789975075,2024-01-19 19:00:00,2024-01-19 19:59:00,-0.16179005991359607,-0.2350759790521244,-0.8833595472832471,-0.21458776361370235,59.0
-0.12814459789975075,2024-01-19 20:00:00,2024-01-19 22:54:00,-0.041976180876782565,-0.7221735462041863,-0.5170767109966119,-0.17064157693701132,174.0
-0.3683907762437716,2024-01-19 21:00:00,2024-01-20 00:52:00,-0.7233502553942047,-0.25335733875654465,-0.14927557716120032,-0.16412430313262172,232.0
-0.3683907762437716,2024-01-19 22:00:00,2024-01-19 22:49:00,-0.22801080434905363,-0.31638015612432924,-0.19125377714638891,0.05952361742661205,49.0
-0.3683907762437716,2024-01-19 23:00:00,2024-01-20 00:17:00,-0.14400581146292224,-0.22592531245926606,-0.7948405891358109,-0.11598855003052189,77.0
-0.12814459789975075,2024-01-20 00:00:00,2024-01-20 03:50:00,-0.04720728206086655,-0.29821097815193887,-0.20722740165669185,-0.33260244845934606,230.0
0.028537692324610564,2024-01-20 01:00:00,2024-01-20 03:39:00,-0.24423418361214,-0.7587614579777017,-0.2946585953129761,0.010902634673320533,159.0
-0.4693751418836085,2024-01-20 02:00:00,2024-01-20 03:06:00,-0.11469554173381424,-0.01621340138348426,0.2109495641673289,-0.2754791040392137,66.0
-0.23259945804932503,2024-01-20 03:00:00,2024-01-20 05:38:00,-0.7242350210453441,-0.8568798487754299,-0.8178119368857164,-0.2615634679805786,158.0
-0.3683907762437716,2024-01-20 04:00:00,2024-01-20 06:41:00,-0.7841376417147743,-0.5693757990767065,0.17702721378796715,-0.009860331858445814,161.0
-0.4937366084232607,2024-01-20 05:00:00,2024-01-20 07:09:00,0.028445636827566068,-0.7843228306197629,-0.7787678445704143,-0.48287718915406075,129.0
-0.12814459789975075,2024-01-20 06:00:00,2024-01-20 07:23:00,-0.49335526910376193,-0.3741753844437007,-0.3264103898721138,-0.24079854969028558,83.0
-0.12814459789975075,2024-01-20 07:00:00,2024-01-20 09:31:00,-0.6514854191513815,-0.12582672393329586,-0.8531171664421806,-0.320083606667366,151.0
0.028537692324610564,2024-01-20 08:00:00,2024-01-20 08:54:00,-0.6980604152664949,-0.8847084456901517,-0.1996081449967444,-0.014969475437353164,54.0
-0.12814459789975075,2024-01-20 09:00:00,2024-01-20 11:40:00,-0.18519466139448548,-0.37618628095539897,0.1428331509572065,-0.40327609318511337,160.0
-0.12814459789975075,2024-01-20 10:00:00,2024-01-20 10:38:00,-0.23721477886492437,-0.8832351866495645,-0.4711062827362127,0.07706330494984193,38.0
-0.23259945804932503,2024-01-20 11:00:00,2024-01-20 14:53:00,-0.16880011434389297,-0.39054479228217587,-0.5346278862826694,-0.25759184942540014,233.0
-0.6055302316628353,2024-01-20 12:00:00,2024-01-20 15:51:00,-0.7246067799920033,-0.4834619843484106,-0.6011075928369509,-0.3972630761296214,231.0
-0.3683907762437716,2024-01-20 13:00:00,2024-01-20 14:03:00,-0.5232743043694834,-0.6257215882241627,-0.733700523944201,-0.03818235224046995,63.0
0.33693188667581886,2024-01-20 14:00:00,2024-01-20 15:12:00,-0.14049775753902682,-0.040969829682000025,-0.7970216562665143,0.08564587370637122,72.0
-0.12814459789975075,2024-01-20 15:00:00,2024-01-20 16:43:00,-0.3839720411771712,-0.22333251832995127,-0.39093120820222294,-0.1351612155688936,103.0
-0.3683907762437716,2024-01-20 16:00:00,2024-01-20 18:03:00,-0.4045810440158767,0,0.11763783741792655,-0.0875804299913846,123.0
-0.23259945804932503,2024-01-20 17:00:00,2024-01-20 17:51:00,-0.4128024166996167,-0.26981975101463385,0.0990097850953584,-0.35045372068502845,51.0
0.028537692324610564,2024-01-20 18:00:00,2024-01-20 19:39:00,-0.24025542027929803,-0.19260326408256478,-0.44860026899085725,0.04349007596422161,99.0
-0.12814459789975075,2024-01-20 19:00:00,2024-01-20 21:39:00,-0.6603414480415696,-0.5418207887643975,-0.5437895173477798,-0.5710617810773109,159.0
-0.4937366084232607,2024-01-20 20:00:00,2024-01-20 22:03:00,-0.1346139973724415,-0.20753256938722509,-0.048185114257482065,0.030947850271919597,123.0
-0.23259945804932503,2024-01-20 21:00:00,2024-01-21 00:43:00,-0.5432608700419181,-0.6844846670295408,-0.17159307291647086,-0.4098452000409838,223.0
-0.9759157223110184,2024-01-20 22:00:00,2024-01-20 23:01:00,-0.7526340728176043,-0.11258100148556005,-0.2578516144109617,-0.3095575197383935,61.0
-0.192455322228951,2024-01-20 23:00:00,2024-01-21 01:15:00,0.015827920601928724,-0.8669163430784352,-0.18362124831939375,-0.12394196406271418,135.0
0.028537692324610564,2024-01-21 00:00:00,2024-01-21 02:53:00,-0.5836164049567392,0.39919179560360574,-0.5034590202955302,-0.08500447204043948,173.0
0.028537692324610564,2024-01-21 01:00:00,2024-01-21 04:53:00,-0.45825488144916116,-0.889019910571883,-0.8862244399222569,-0.23381414848941073,233.0
-0.23259945804932503,2024-01-21 02:00:00,2024-01-21 02:30:00,-0.4493201823658648,-0.21175400833820912,0.15543348950426994,0.041238153057713056,30.0
-0.12814459789975075,2024-01-21 03:00:00,2024-01-21 04:41:00,-0.39069084126206133,-0.44335339133192153,-0.771743229878298,-0.29257691142892583,101.0
-0.23259945804932503,2024-01-21 04:00:00,2024-01-21 07:25:00,-0.7192537571482132,-0.5169871068737552,-0.5868372739098389,-0.09746436144606241,205.0
0.028537692324610564,2024-01-21 05:00:00,2024-01-21 06:19:00,-0.27788745671063386,-0.5489595943913521,-0.2706848468106434,-0.04382066715330446,79.0
0.028537692324610564,2024-01-21 06:00:00,2024-01-21 08:50:00,-0.898901298862844,-0.2702326541888177,0.002397335988721494,0.0814509837578592,170.0
-0.3683907762437716,2024-01-21 07:00:00,2024-01-21 07:44:00,-0.8496953120568455,-0.5826136601766991,-0.5576955645898443,-0.018591339495451886,44.0
-0.23259945804932503,2024-01-21 08:00:00,2024-01-21 09:22:00,-0.4819183803918967,-0.5766620102324065,-0.44851740539768237,-0.8678970195069701,82.0
0.028537692324610564,2024-01-21 09:00:00,2024-01-21 12:21:00,-0.6377512524673805,-0.17405538195344417,-0.6640179983119311,-0.27991051121657073,201.0
-0.12814459789975075,2024-01-21 10:00:00,2024-01-21 10:37:00,-0.8001432356409611,-0.8896422834823949,-0.46170969596760647,-0.052028407371141006,37.0
-0.12814459789975075,2024-01-21 11:00:00,2024-01-21 12:43:00,-0.40834643437082396,-0.17470141859847466,-0.3429044887882222,-0.007039012635542075,103.0
